' Make',' Model',Year,price ,' Engine Type',Fuel Economy,' Transmission',' Drivetrain',' Safety Ratings'
'Jaguar','911'',2012,4751296,'Electric',39.8,'CVT','RWD','4 stars'
'Chevrolet','Camry',2010,4592864,'Petrol',15.1,'Manual','AWD','5 stars'
'Toyota','Altima',2016,6953804,'Petrol',35,'Manual','AWD','3 stars'
'Jeep','911'',2023,367989,'Diesel',38.4,'Automatic','AWD','4 stars'
'Ford','Mustang',2014,4416694,'Electric',28.6,'Automatic','AWD','4 stars'
'Subaru','Eclipse',2017,5762655,'Petrol',35.9,'Manual','FWD','3 stars'
'Volvo','Accord',2017,7432285,'Electric',20.7,'Manual','FWD','3 stars'
'Nissan','Camaro',2015,4980466,'Electric',18.8,'Manual','RWD','5 stars'
'Hyundai','CX-5',2017,2339144,'Diesel',33.5,'CVT','FWD','5 stars'
'Hyundai','XF',2014,9293621,'Electric',26.1,'Automatic','FWD','3 stars'
'Jeep','Elantra',2019,7318468,'Hybrid',28.7,'Automatic','FWD','5 stars'
'Jeep','Eclipse',2013,5376155,'Petrol',37.8,'Manual','FWD','5 stars'
'Chevrolet','X5',2017,6814529,'Electric',31.5,'Automatic','AWD','3 stars'
'Chevrolet','911'',2016,5511888,'Hybrid',17.1,'Manual','FWD','5 stars'
'Mazda','CX-5',2018,90676,'Electric',49.2,'Manual','RWD','4 stars'
'Nissan','Camry',2016,1637748,'Petrol',24.3,'CVT','FWD','5 stars'
'BMW','Camry',2010,4128596,'Diesel',47.2,'Automatic','AWD','4 stars'
'Mazda','Eclipse',2013,2260066,'Diesel',32.4,'CVT','FWD','4 stars'
'Tesla','Golf',2016,467307,'Petrol',49.9,'Manual','AWD','5 stars'
'Porsche','Clio',2018,6589127,'Diesel',26.1,'Manual','AWD','4 stars'
'Nissan','Accord',2019,4437624,'Diesel',43.9,'CVT','FWD','5 stars'
'Renault','Elantra',2014,8898771,'Electric',18.3,'Automatic','AWD','5 stars'
'Jeep','A4',2011,421446,'Petrol',19.4,'Automatic','AWD','5 stars'
'Kia','X5',2021,4991408,'Hybrid',43,'CVT','AWD','4 stars'
'Jaguar','Altima',2017,283699,'Electric',29.5,'Automatic','FWD','3 stars'
'Ford','Golf',2012,1511847,'Petrol',49.4,'CVT','AWD','3 stars'
'Mitsubishi','Cherokee',2014,2515612,'Hybrid',29.9,'Automatic','RWD','4 stars'
'Kia','XC90',2019,4088807,'Hybrid',17.2,'CVT','RWD','5 stars'
'Mercedes-Benz','Elantra',2017,8828043,'Diesel',36.3,'CVT','AWD','4 stars'
'Mercedes-Benz','Outback',2018,5527126,'Petrol',21.3,'Automatic','FWD','4 stars'
'Ford','XC90',2015,393202,'Hybrid',45.5,'CVT','FWD','4 stars'
'Porsche','Eclipse',2013,5042793,'Electric',15.1,'Automatic','FWD','3 stars'
'Subaru','Cherokee',2017,5066333,'Petrol',48.8,'Automatic','RWD','3 stars'
'Mitsubishi','Camry',2010,2975119,'Diesel',16.3,'Manual','RWD','4 stars'
'Volkswagen','A4',2018,8922708,'Hybrid',38.1,'CVT','FWD','3 stars'
'Mitsubishi','XF',2011,392091,'Hybrid',44,'CVT','AWD','3 stars'
'BMW','Golf',2023,878064,'Diesel',20.2,'Manual','FWD','5 stars'
'Audi','XC90',2021,880931,'Petrol',46.1,'CVT','FWD','4 stars'
'Mazda','Model 3',2012,2584205,'Diesel',46,'CVT','AWD','5 stars'
'BMW','Accord',2023,7738097,'Hybrid',42.7,'Automatic','AWD','3 stars'
'Jeep','911'',2022,4578291,'Hybrid',36.4,'Manual','RWD','5 stars'
'Ford','X5',2013,6361466,'Electric',30.5,'Manual','FWD','5 stars'
'Toyota','Model 3',2011,5699245,'Electric',16.2,'Manual','FWD','5 stars'
'Mercedes-Benz','X5',2016,8521585,'Petrol',23.6,'Manual','AWD','5 stars'
'Ford','Outback',2011,1791952,'Petrol',37.9,'Manual','AWD','5 stars'
'Kia','XC90',2021,7446646,'Hybrid',24.1,'Automatic','AWD','5 stars'
'Porsche','911'',2010,6243338,'Electric',42.5,'Manual','RWD','3 stars'
'Ford','Clio',2011,3566384,'Petrol',19.8,'CVT','FWD','4 stars'
'BMW','Eclipse',2020,3414471,'Petrol',41.1,'Automatic','RWD','3 stars'
'Mazda','Camry',2013,2485276,'Diesel',39,'CVT','AWD','3 stars'
'Kia','Clio',2019,8971011,'Electric',40.8,'Manual','FWD','3 stars'
'Tesla','Cherokee',2016,1652469,'Petrol',36.9,'Automatic','AWD','3 stars'
'Subaru','Elantra',2023,99180,'Petrol',27.2,'Automatic','FWD','5 stars'
'Renault','C-Class',2019,2392259,'Hybrid',44.5,'Manual','FWD','5 stars'
'Nissan','Model 3',2019,889065,'Diesel',19.1,'CVT','RWD','4 stars'
'Mitsubishi','Model 3',2021,227355,'Hybrid',17.9,'Manual','AWD','5 stars'
'BMW','CX-5',2010,5306858,'Hybrid',23.7,'CVT','AWD','4 stars'
'Volkswagen','Eclipse',2017,7649539,'Petrol',46.8,'Automatic','FWD','4 stars'
'Mercedes-Benz','Sportage',2010,3860569,'Electric',33.6,'CVT','RWD','4 stars'
'Chevrolet','Outback',2013,3539615,'Petrol',44.1,'Manual','RWD','3 stars'
'Audi','Golf',2015,9463691,'Hybrid',31,'Manual','FWD','3 stars'
'Volvo','Mustang',2016,4047743,'Petrol',41.1,'CVT','RWD','5 stars'
'Toyota','Accord',2017,2578677,'Hybrid',35.1,'Manual','FWD','4 stars'
'Subaru','Outback',2014,6682956,'Electric',35.2,'CVT','RWD','3 stars'
'Audi','Elantra',2014,76267,'Electric',24.2,'Manual','FWD','3 stars'
'Mitsubishi','Cherokee',2020,8437678,'Hybrid',24.5,'Automatic','FWD','4 stars'
'Hyundai','CX-5',2021,3072018,'Electric',40.8,'Manual','AWD','4 stars'
'Volkswagen','Eclipse',2014,4887723,'Petrol',38.7,'CVT','AWD','5 stars'
'Ford','Eclipse',2019,8268799,'Petrol',47.1,'Manual','FWD','5 stars'
'Nissan','A4',2023,7071845,'Petrol',40.7,'Automatic','FWD','4 stars'
'Mercedes-Benz','X5',2013,9410148,'Diesel',23.7,'Manual','FWD','5 stars'
'Tesla','CX-5',2010,624536,'Hybrid',33.9,'CVT','FWD','5 stars'
'Hyundai','Outback',2022,6899643,'Electric',28.2,'CVT','RWD','5 stars'
'Mitsubishi','Accord',2014,8360986,'Hybrid',36.3,'Manual','FWD','5 stars'
'Honda','Altima',2021,3799475,'Petrol',24.9,'Manual','RWD','5 stars'
'Volkswagen','XC90',2015,7224023,'Hybrid',16.5,'CVT','RWD','5 stars'
'Tesla','Elantra',2020,4051651,'Diesel',38.7,'CVT','FWD','5 stars'
'Audi','Eclipse',2013,1750058,'Electric',24.6,'Manual','AWD','3 stars'
'Mazda','Mustang',2013,8775865,'Electric',23.3,'Automatic','FWD','3 stars'
'Subaru','Cherokee',2021,3989497,'Diesel',45.2,'Automatic','AWD','3 stars'
'Nissan','Cherokee',2020,8636984,'Electric',28.4,'Manual','AWD','3 stars'
'BMW','Cherokee',2013,522699,'Petrol',15.7,'Manual','AWD','4 stars'
'Kia','Model 3',2020,8344883,'Petrol',37,'Manual','AWD','3 stars'
'Mercedes-Benz','Cherokee',2013,9512044,'Electric',46.3,'Manual','RWD','4 stars'
'Volkswagen','Eclipse',2023,5407041,'Hybrid',47.7,'Automatic','AWD','4 stars'
'Toyota','CX-5',2010,2699928,'Hybrid',17.8,'CVT','AWD','4 stars'
'Honda','C-Class',2014,4174036,'Diesel',31.5,'Manual','AWD','5 stars'
'Chevrolet','Clio',2020,2315474,'Electric',24.2,'Automatic','AWD','5 stars'
'Kia','XC90',2014,5996942,'Diesel',23.6,'Manual','RWD','5 stars'
'Volkswagen','Model 3',2022,237077,'Electric',46.1,'Automatic','FWD','3 stars'
'BMW','Sportage',2010,6038485,'Petrol',16.6,'Manual','AWD','4 stars'
'Porsche','Eclipse',2018,3060242,'Electric',30.1,'Manual','RWD','5 stars'
'Jaguar','C-Class',2022,5878479,'Electric',27.2,'Automatic','FWD','4 stars'
'Toyota','C-Class',2012,4276072,'Petrol',43.7,'CVT','AWD','5 stars'
'Nissan','911'',2012,7644134,'Electric',40.8,'Manual','FWD','4 stars'
'Tesla','Accord',2016,5578511,'Hybrid',18.8,'Manual','AWD','5 stars'
'Porsche','A4',2020,2632746,'Diesel',37.3,'CVT','AWD','3 stars'
'Jaguar','Clio',2018,971898,'Electric',45.8,'Manual','RWD','4 stars'
'Chevrolet','X5',2016,7783828,'Petrol',48.2,'Automatic','AWD','3 stars'
'Hyundai','911'',2018,3914426,'Diesel',33.8,'Automatic','FWD','3 stars'
'Nissan','Cherokee',2010,9131062,'Hybrid',31.8,'Automatic','AWD','4 stars'
'Volvo','X5',2013,5038235,'Hybrid',41.8,'Manual','RWD','5 stars'
'Jeep','XF',2011,4309907,'Hybrid',29.1,'Manual','FWD','5 stars'
'Jeep','XF',2020,3465705,'Diesel',19.2,'CVT','FWD','3 stars'
'Tesla','Camaro',2010,3547725,'Diesel',29.7,'Manual','RWD','5 stars'
'Nissan','Camaro',2013,4631631,'Hybrid',33.3,'Automatic','RWD','5 stars'
'Chevrolet','Altima',2010,80078,'Electric',16.1,'Manual','AWD','3 stars'
'Ford','Elantra',2019,6101128,'Petrol',31.9,'Automatic','RWD','3 stars'
'Mercedes-Benz','Clio',2017,8102957,'Electric',43.8,'Manual','FWD','5 stars'
'Volkswagen','Accord',2017,2615221,'Electric',22.5,'Automatic','RWD','5 stars'
'BMW','XF',2023,588097,'Petrol',31.5,'CVT','AWD','4 stars'
'Chevrolet','C-Class',2014,1700077,'Hybrid',34.1,'Manual','RWD','5 stars'
'Chevrolet','Cherokee',2012,3923327,'Petrol',23.2,'CVT','AWD','3 stars'
'Nissan','Outback',2014,3462009,'Petrol',16.4,'Manual','FWD','3 stars'
'Chevrolet','Mustang',2018,6623094,'Petrol',44.7,'CVT','RWD','3 stars'
'Volkswagen','Camry',2014,329898,'Electric',35.6,'Automatic','FWD','5 stars'
'Tesla','Eclipse',2012,2207622,'Petrol',44.8,'Manual','FWD','5 stars'
'Jeep','Outback',2010,1984526,'Petrol',38.8,'CVT','AWD','4 stars'
'Jeep','Cherokee',2015,6864708,'Petrol',47.2,'Automatic','FWD','4 stars'
'Mercedes-Benz','X5',2022,6844571,'Petrol',28.5,'Automatic','FWD','4 stars'
'Kia','Sportage',2014,8483206,'Petrol',38.2,'Automatic','RWD','5 stars'
'Ford','911'',2015,7795953,'Electric',48.5,'Automatic','AWD','4 stars'
'Volkswagen','Camry',2013,3618102,'Hybrid',35.5,'CVT','RWD','4 stars'
'Honda','Outback',2021,9841661,'Diesel',38.4,'Manual','RWD','4 stars'
'Porsche','A4',2022,3495265,'Hybrid',19.6,'CVT','RWD','5 stars'
'Mercedes-Benz','Altima',2012,7628157,'Hybrid',35.7,'CVT','FWD','3 stars'
'Hyundai','C-Class',2020,3155016,'Diesel',47.8,'CVT','RWD','5 stars'
'Jaguar','Accord',2013,4991478,'Electric',31,'Automatic','FWD','5 stars'
'Volkswagen','CX-5',2018,8167508,'Hybrid',24.8,'Manual','FWD','5 stars'
'Tesla','A4',2017,3353099,'Petrol',23.6,'CVT','AWD','3 stars'
'Renault','Sportage',2013,9664163,'Hybrid',18.8,'Automatic','FWD','3 stars'
'Ford','Clio',2020,8592442,'Diesel',18,'CVT','RWD','5 stars'
'Ford','Clio',2017,8599692,'Hybrid',18.9,'Automatic','FWD','5 stars'
'Hyundai','Camry',2012,7760079,'Diesel',42.1,'CVT','FWD','3 stars'
'Mitsubishi','CX-5',2022,6134103,'Hybrid',40.4,'CVT','RWD','3 stars'
'Chevrolet','Eclipse',2022,9331771,'Hybrid',37.3,'Automatic','RWD','3 stars'
'Renault','Camaro',2019,4185022,'Diesel',41,'CVT','RWD','4 stars'
'BMW','Sportage',2019,1555803,'Petrol',47.2,'Automatic','AWD','5 stars'
'Mercedes-Benz','Sportage',2017,1732053,'Hybrid',48.8,'Manual','AWD','5 stars'
'Audi','Accord',2021,3377697,'Hybrid',42.8,'CVT','AWD','4 stars'
'Mercedes-Benz','Camaro',2019,3255108,'Petrol',42.4,'CVT','RWD','5 stars'
'Honda','Mustang',2016,7920984,'Electric',45.6,'Automatic','AWD','3 stars'
'Subaru','Camaro',2017,9370793,'Diesel',24.1,'Manual','RWD','3 stars'
'Jaguar','Mustang',2017,1934035,'Diesel',16.9,'Manual','AWD','4 stars'
'Mitsubishi','911'',2010,9944429,'Electric',32,'Automatic','AWD','4 stars'
'Renault','A4',2010,2582959,'Electric',15.7,'CVT','AWD','5 stars'
'Hyundai','Accord',2015,3358671,'Hybrid',44.4,'Automatic','RWD','3 stars'
'Chevrolet','Camaro',2018,340271,'Diesel',22.2,'CVT','RWD','3 stars'
'Tesla','Clio',2021,3031035,'Hybrid',27.1,'Manual','RWD','3 stars'
'Porsche','Elantra',2014,3432643,'Electric',20.4,'Manual','RWD','3 stars'
'Ford','Model 3',2013,6364259,'Electric',23.5,'Manual','RWD','3 stars'
'Toyota','X5',2021,927835,'Petrol',49.6,'Manual','AWD','4 stars'
'Kia','Golf',2011,4165823,'Petrol',36,'Automatic','AWD','3 stars'
'Toyota','Golf',2016,9846245,'Electric',16.9,'Manual','RWD','3 stars'
'Volvo','Camaro',2014,5330267,'Hybrid',30,'Automatic','RWD','3 stars'
'Ford','Camry',2015,4249689,'Diesel',28.6,'Automatic','RWD','4 stars'
'Toyota','Elantra',2021,5806967,'Petrol',41.1,'Manual','FWD','5 stars'
'Jeep','CX-5',2016,3185216,'Petrol',46.3,'CVT','RWD','3 stars'
'Audi','Camry',2013,3975577,'Electric',20,'Automatic','AWD','4 stars'
'Toyota','Golf',2023,2769721,'Petrol',35,'CVT','RWD','4 stars'
'Hyundai','Camaro',2023,9044187,'Diesel',28.5,'CVT','AWD','4 stars'
'Toyota','XC90',2023,7466573,'Electric',45.3,'Manual','RWD','4 stars'
'Toyota','Camry',2013,2206148,'Diesel',43.6,'Automatic','AWD','5 stars'
'Ford','911'',2015,2936903,'Electric',33.3,'Manual','AWD','5 stars'
'Jeep','Clio',2015,6360178,'Electric',41.6,'CVT','RWD','3 stars'
'Volkswagen','A4',2017,4341746,'Electric',32.9,'Automatic','AWD','4 stars'
'Honda','Elantra',2018,3443038,'Diesel',42.8,'CVT','AWD','3 stars'
'Volvo','XF',2020,6511673,'Electric',46,'Manual','FWD','3 stars'
'BMW','XF',2014,9038698,'Petrol',27.9,'CVT','FWD','3 stars'
'Chevrolet','A4',2021,4201994,'Diesel',32.9,'CVT','RWD','3 stars'
'Honda','C-Class',2013,7485395,'Electric',25.6,'CVT','RWD','4 stars'
'Honda','Camaro',2023,1740883,'Hybrid',46.2,'Manual','RWD','5 stars'
'Porsche','Mustang',2022,3298295,'Petrol',31.1,'Automatic','RWD','4 stars'
'Jaguar','C-Class',2020,4111449,'Hybrid',46.4,'Manual','AWD','4 stars'
'Hyundai','Accord',2019,3292549,'Diesel',15.7,'CVT','RWD','4 stars'
'Audi','911'',2011,6632953,'Diesel',36.2,'CVT','AWD','3 stars'
'Mercedes-Benz','Sportage',2019,8893789,'Hybrid',45.4,'Manual','FWD','3 stars'
'Kia','Elantra',2021,8335615,'Diesel',21,'Manual','FWD','5 stars'
'Chevrolet','XC90',2010,5785719,'Electric',47,'CVT','RWD','5 stars'
'Renault','Camaro',2011,225843,'Petrol',29.7,'Automatic','FWD','4 stars'
'Nissan','C-Class',2015,867113,'Petrol',16.2,'Automatic','FWD','4 stars'
'Chevrolet','Eclipse',2018,8787288,'Hybrid',30.2,'Manual','FWD','5 stars'
'Jaguar','Altima',2013,4747192,'Electric',32.7,'Automatic','RWD','4 stars'
'Mitsubishi','CX-5',2015,9734605,'Petrol',29.1,'Automatic','RWD','3 stars'
'Ford','Eclipse',2011,1843338,'Electric',48,'Automatic','RWD','4 stars'
'Jaguar','Golf',2013,1629764,'Hybrid',35.9,'CVT','FWD','4 stars'
'Mitsubishi','X5',2015,5635824,'Diesel',20.8,'CVT','AWD','5 stars'
'Kia','Sportage',2011,8864653,'Petrol',39.1,'Automatic','FWD','4 stars'
'Volvo','Mustang',2012,8941423,'Hybrid',25.1,'CVT','RWD','5 stars'
'Audi','Sportage',2012,965979,'Diesel',42.7,'CVT','AWD','4 stars'
'Volvo','XF',2014,7691369,'Diesel',23.4,'Manual','AWD','5 stars'
'Audi','911'',2021,3214176,'Diesel',45.9,'CVT','RWD','5 stars'
'Mitsubishi','Golf',2011,576959,'Hybrid',40.5,'Manual','RWD','4 stars'
'Kia','A4',2014,3867633,'Electric',26.2,'Automatic','FWD','3 stars'
'Jaguar','Eclipse',2010,7129797,'Electric',28,'CVT','FWD','4 stars'
'Mercedes-Benz','XF',2012,6525485,'Diesel',20.2,'CVT','FWD','4 stars'
'Hyundai','Camry',2012,783987,'Diesel',42.4,'Manual','RWD','5 stars'
'Kia','Outback',2012,9423273,'Hybrid',24,'CVT','AWD','4 stars'
'Mazda','Camaro',2017,1579321,'Hybrid',32.8,'Manual','RWD','3 stars'
'Porsche','XC90',2017,5448301,'Electric',49.4,'Manual','AWD','5 stars'
'Jeep','Cherokee',2010,8994547,'Hybrid',22,'Automatic','FWD','5 stars'
'Mercedes-Benz','XC90',2019,9360267,'Electric',44.7,'Automatic','FWD','3 stars'
'Honda','X5',2012,7941406,'Petrol',20.7,'CVT','AWD','4 stars'
'Ford','Outback',2018,6767994,'Diesel',27.9,'CVT','AWD','3 stars'
'Mazda','A4',2012,3558006,'Electric',33.3,'Automatic','AWD','4 stars'
'Porsche','C-Class',2021,9912339,'Hybrid',34.5,'Manual','AWD','4 stars'
'Volvo','Cherokee',2022,5837171,'Hybrid',42.2,'Automatic','RWD','3 stars'
'Mercedes-Benz','Accord',2016,3819084,'Diesel',40.8,'Automatic','FWD','3 stars'
'Kia','X5',2010,3897095,'Electric',24.8,'Manual','AWD','5 stars'
'Mitsubishi','911'',2020,6595602,'Electric',36.7,'Automatic','FWD','3 stars'
'BMW','Cherokee',2014,5401232,'Petrol',21.2,'Automatic','RWD','3 stars'
'Nissan','Accord',2017,831364,'Diesel',49.9,'CVT','FWD','5 stars'
'Porsche','Camaro',2021,8255506,'Electric',26.8,'Manual','AWD','4 stars'
'Audi','Elantra',2020,9109766,'Diesel',32.3,'Automatic','RWD','3 stars'
'Jeep','XF',2019,15555,'Petrol',44.9,'Manual','FWD','5 stars'
'Renault','Outback',2021,5117897,'Electric',23,'Manual','RWD','4 stars'
'Jeep','C-Class',2019,7392738,'Diesel',45.4,'Manual','FWD','3 stars'
'BMW','Mustang',2023,9141221,'Electric',39.5,'CVT','RWD','5 stars'
'Ford','Golf',2011,7865082,'Electric',15.6,'Automatic','AWD','5 stars'
'Mazda','Clio',2010,9920772,'Hybrid',20.9,'Automatic','AWD','4 stars'
'Kia','Sportage',2017,7128333,'Electric',47.7,'Manual','AWD','4 stars'
'Renault','C-Class',2010,5461127,'Electric',48.2,'Manual','AWD','3 stars'
'Jaguar','Golf',2021,7454111,'Hybrid',25.9,'Automatic','FWD','4 stars'
'Ford','Model 3',2018,7514897,'Petrol',20.2,'CVT','AWD','4 stars'
'Ford','Camaro',2017,1547326,'Electric',27.7,'CVT','AWD','5 stars'
'Honda','Cherokee',2016,6211209,'Petrol',42.8,'Automatic','AWD','5 stars'
'Kia','Mustang',2016,4743896,'Petrol',47.5,'Manual','RWD','3 stars'
'Honda','911'',2011,2834034,'Petrol',43.6,'Automatic','RWD','5 stars'
'Renault','911'',2019,228138,'Hybrid',30.7,'CVT','AWD','5 stars'
'Toyota','A4',2017,7109222,'Diesel',15.8,'CVT','FWD','3 stars'
'Kia','XC90',2023,4713919,'Petrol',48,'Automatic','AWD','5 stars'
'Porsche','Elantra',2010,2857626,'Diesel',38.3,'CVT','AWD','4 stars'
'BMW','Camry',2012,7127756,'Hybrid',25.8,'CVT','FWD','5 stars'
'Mitsubishi','Mustang',2015,2329299,'Electric',48.7,'Automatic','FWD','4 stars'
'Jaguar','Outback',2016,5285692,'Electric',23.4,'Manual','RWD','4 stars'
'Chevrolet','Eclipse',2015,3777749,'Diesel',43.4,'CVT','AWD','5 stars'
'BMW','CX-5',2015,3280295,'Diesel',32,'CVT','RWD','3 stars'
'Tesla','Accord',2021,8198549,'Hybrid',41.1,'CVT','FWD','4 stars'
'Subaru','Sportage',2017,7312242,'Electric',40.9,'Manual','FWD','3 stars'
'Mercedes-Benz','Outback',2015,7321305,'Petrol',47.7,'CVT','RWD','5 stars'
'Renault','Cherokee',2015,2204145,'Petrol',35,'CVT','AWD','3 stars'
'Jeep','Golf',2014,7741455,'Petrol',46.4,'Manual','RWD','5 stars'
'Mercedes-Benz','Sportage',2015,5742677,'Hybrid',21.7,'Manual','AWD','3 stars'
'Chevrolet','Golf',2016,4949604,'Petrol',46.1,'CVT','AWD','5 stars'
'Mitsubishi','C-Class',2010,7939135,'Electric',26.2,'CVT','RWD','4 stars'
'Mazda','Mustang',2014,1995416,'Electric',23.1,'Manual','FWD','4 stars'
'Kia','Eclipse',2021,8835405,'Hybrid',48.4,'CVT','FWD','4 stars'
'Hyundai','XF',2015,5410229,'Hybrid',22.7,'Automatic','FWD','5 stars'
'Chevrolet','Model 3',2013,2726555,'Diesel',18.4,'Manual','FWD','5 stars'
'Mazda','Camaro',2021,2487907,'Diesel',42.2,'Automatic','FWD','4 stars'
'Mazda','Outback',2016,9958826,'Hybrid',42.1,'CVT','RWD','3 stars'
'Honda','X5',2015,536873,'Petrol',28.6,'CVT','RWD','3 stars'
'Mazda','A4',2023,2419416,'Electric',38.6,'Manual','RWD','3 stars'
'Mazda','Elantra',2014,5783347,'Diesel',28.5,'Automatic','AWD','5 stars'
'Ford','Mustang',2018,7750576,'Petrol',34.8,'CVT','FWD','4 stars'
'Nissan','X5',2015,5935759,'Hybrid',46,'CVT','FWD','3 stars'
'Renault','Mustang',2021,1904008,'Diesel',47.8,'Automatic','RWD','4 stars'
'Hyundai','911'',2019,6704129,'Electric',42.9,'CVT','FWD','3 stars'
'Volvo','911'',2016,5965448,'Electric',19.7,'CVT','FWD','5 stars'
'Mercedes-Benz','Model 3',2015,5838492,'Hybrid',31.2,'Automatic','FWD','5 stars'
'Volkswagen','Clio',2010,3321207,'Petrol',37.9,'Automatic','FWD','3 stars'
'Volvo','C-Class',2014,9347371,'Hybrid',24.1,'Automatic','AWD','3 stars'
'Jaguar','Camry',2018,7901163,'Diesel',46.8,'CVT','FWD','4 stars'
'Ford','Accord',2022,6727486,'Hybrid',25.9,'Manual','RWD','4 stars'
'Tesla','Outback',2011,4433141,'Hybrid',42.3,'CVT','RWD','4 stars'
'Audi','Cherokee',2020,7403464,'Hybrid',23.2,'Manual','FWD','4 stars'
'Subaru','Camaro',2015,941342,'Diesel',17.6,'Manual','FWD','5 stars'
'Jeep','Clio',2020,2560932,'Diesel',36,'Automatic','FWD','3 stars'
'Jeep','Elantra',2015,7431808,'Electric',46.4,'CVT','FWD','4 stars'
'Porsche','Model 3',2020,7328713,'Hybrid',23.3,'CVT','RWD','3 stars'
'Porsche','Cherokee',2015,9845607,'Electric',48.5,'Manual','AWD','5 stars'
'Porsche','CX-5',2015,4272495,'Hybrid',49.1,'CVT','RWD','5 stars'
'Chevrolet','A4',2014,870471,'Petrol',42.2,'Manual','RWD','4 stars'
'Audi','XC90',2010,6188473,'Electric',16.7,'Automatic','AWD','5 stars'
'Volvo','Accord',2017,982429,'Petrol',23.1,'Automatic','AWD','5 stars'
'Porsche','Golf',2022,4433184,'Diesel',16.1,'CVT','RWD','3 stars'
'Jaguar','CX-5',2020,3020652,'Electric',30.6,'Automatic','RWD','3 stars'
'Toyota','CX-5',2018,8046763,'Diesel',29.4,'Automatic','FWD','4 stars'
'BMW','A4',2010,4329325,'Petrol',44.1,'Automatic','AWD','3 stars'
'Volvo','XF',2014,920668,'Electric',47.9,'CVT','AWD','3 stars'
'Volvo','Model 3',2012,5229924,'Hybrid',18.8,'Manual','RWD','5 stars'
'Hyundai','C-Class',2017,5395917,'Hybrid',29.9,'Automatic','FWD','4 stars'
'Volvo','Accord',2017,9635933,'Diesel',42.7,'Manual','FWD','4 stars'
'Volkswagen','Sportage',2015,2908489,'Diesel',25.1,'Manual','AWD','4 stars'
'BMW','Golf',2023,7279296,'Electric',41.4,'CVT','AWD','5 stars'
'Mazda','C-Class',2013,3511065,'Electric',16.1,'Automatic','RWD','3 stars'
'Volkswagen','C-Class',2013,9001464,'Electric',32.9,'CVT','RWD','4 stars'
'Jeep','Outback',2017,2773719,'Diesel',28.3,'Automatic','AWD','4 stars'
'Jeep','XC90',2021,5032503,'Petrol',24.9,'Automatic','RWD','5 stars'
'Tesla','Mustang',2020,9736178,'Diesel',47.9,'Automatic','FWD','3 stars'
'Jeep','Eclipse',2013,3957091,'Diesel',42.4,'Automatic','FWD','5 stars'
'Mazda','Camaro',2013,4275792,'Electric',15,'Automatic','AWD','3 stars'
'Audi','Golf',2015,9157074,'Diesel',50,'Manual','RWD','5 stars'
'Renault','Eclipse',2015,8464657,'Hybrid',36.9,'Manual','FWD','5 stars'
'Jeep','911'',2013,9477312,'Diesel',42.3,'Manual','RWD','3 stars'
'Kia','A4',2015,9327925,'Hybrid',31.8,'Automatic','RWD','3 stars'
'Renault','Elantra',2020,6869142,'Diesel',29.7,'CVT','FWD','4 stars'
'Jaguar','Mustang',2010,3396561,'Petrol',19.9,'Manual','RWD','4 stars'
'Mercedes-Benz','Accord',2016,3517531,'Hybrid',34,'CVT','FWD','3 stars'
'Mitsubishi','XF',2014,4451265,'Hybrid',40.7,'Manual','AWD','5 stars'
'Jaguar','Cherokee',2019,7641302,'Hybrid',49,'CVT','RWD','4 stars'
'BMW','XC90',2020,5970484,'Hybrid',28,'Automatic','RWD','4 stars'
'Jeep','C-Class',2023,6982398,'Electric',40,'CVT','AWD','3 stars'
'Porsche','C-Class',2014,3441693,'Diesel',18.4,'CVT','FWD','5 stars'
'Jeep','Elantra',2022,6628906,'Petrol',34.7,'Manual','AWD','3 stars'
'Subaru','Elantra',2022,2391368,'Petrol',15.8,'Manual','RWD','5 stars'
'BMW','Elantra',2013,7036036,'Hybrid',45,'CVT','AWD','3 stars'
'Volkswagen','Camaro',2012,4220793,'Petrol',23.8,'Manual','FWD','4 stars'
'Mazda','Cherokee',2014,5137006,'Hybrid',41.4,'Manual','FWD','5 stars'
'Volvo','XF',2012,775086,'Electric',43.1,'Automatic','RWD','3 stars'
'Mercedes-Benz','Accord',2022,875038,'Electric',37,'Manual','FWD','3 stars'
'BMW','C-Class',2019,2477448,'Electric',34.8,'CVT','AWD','5 stars'
'Kia','XC90',2016,750437,'Diesel',44.5,'CVT','AWD','3 stars'
'Subaru','Eclipse',2014,5464025,'Petrol',16.8,'Automatic','FWD','5 stars'
'Hyundai','X5',2016,6932136,'Hybrid',40.3,'CVT','FWD','5 stars'
'Jeep','Camaro',2015,407082,'Petrol',41.1,'Manual','AWD','4 stars'
'Toyota','Golf',2011,6068755,'Diesel',16.3,'CVT','FWD','3 stars'
'Volvo','Camry',2013,9237227,'Hybrid',28,'CVT','RWD','4 stars'
'Nissan','Elantra',2012,9582638,'Hybrid',19.9,'Automatic','FWD','3 stars'
'Jaguar','Sportage',2013,9462544,'Diesel',47.4,'Automatic','AWD','3 stars'
'Tesla','A4',2020,3031051,'Hybrid',42.3,'Automatic','AWD','3 stars'
'Subaru','X5',2015,8244647,'Diesel',33.1,'Manual','FWD','5 stars'
'BMW','Mustang',2023,8767558,'Electric',31,'CVT','AWD','5 stars'
'Mitsubishi','Elantra',2016,7003817,'Electric',25.1,'CVT','AWD','3 stars'
'Tesla','Cherokee',2013,5377888,'Petrol',31.9,'Manual','AWD','5 stars'
